Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Arithmancy_missing,Astronomy_missing,Herbology_missing,Defense Against the Dark Arts_missing,Divination_missing,Muggle Studies_missing,Ancient Runes_missing,History of Magic_missing,Transfiguration_missing,Potions_missing,Care of Magical Creatures_missing
957,Hufflepuff,Winona,Robison,0.8,1,0.5765893942440036,0.7091931826610045,0.6370014382664427,0.29080681733899566,0.6306306306306306,0.19812278812997464,0.18736879472966006,0.6752722039946285,0.8436194613889111,0.6179095309942337,0.2366657375720526,0.40693409857953755,0.3291353628349329,0,0,0,0,0,0,0,0,0,0,0
958,Hufflepuff,Suzan,Graves,0.6,0,0.6979261710715556,0.640505861794565,0.6305383357343786,0.359494138205435,0.8358654512500666,0.21173532197755454,0.3982275417476131,0.5569521558040387,0.7953930645054413,0.5199570533085737,0.5074021250870734,0.5069858099682268,0.3921700612324662,0,0,0,0,0,0,0,0,0,0,0
959,Hufflepuff,Danilo,Braun,0.2,0,0.4660006495213646,0.8285679890887573,0.809048958172234,0.17143201091124272,0.7336211951596567,0.42187685674511755,0.3382147303613601,0.6899373981952011,0.5351972007050424,0.4974446845086189,0.37065375162482805,0.5161265418668548,0.5295522647327051,0,0,0,0,0,0,0,0,0,0,0
960,Hufflepuff,Robbie,Wray,0.2,1,0.4677791008768538,0.8654984651181122,0.6875244267829211,0.13450153488188768,0.7481209019670558,0.45450707675514834,0.1591632744403749,0.7424326266512072,0.5979507171432548,0.4209020398288673,0.7238727284227066,0.4476370253543023,0.35914361401832634,0,0,0,0,0,0,0,0,0,0,0
961,Ravenclaw,Irwin,Friedman,0.8,0,0.862092695977607,0.19272728016896243,0.6992480523785675,0.8072727198310377,0.7249320326243404,0.583148639301142,0.6933903803022149,0.7624291693525255,0.5513334235826459,0.5060816559030027,0.5046069634213077,0.7874577704362461,0.3168888695878751,0,0,0,0,0,0,0,0,0,0,0
962,Gryffindor,Rufus,Hutto,1.0,1,0.4096160091551583,0.8226538433435107,0.3080437080910501,0.17734615665648937,0.7989764912841836,0.2171110855558835,0.6783090228271452,0.18182171877191497,0.2780288322548467,0.5068810627149106,0.14586109532571728,0.27195502175976993,0.8904329699917489,0,0,0,0,0,0,0,0,0,0,0
963,Ravenclaw,Eunice,Mcclinton,0.4,0,0.786044569537448,0.2683481993975179,0.7168826230595644,0.7316518006024824,0.7841569380030918,0.774138147497641,0.6940796578131126,0.7401885394005732,0.8008719368291697,0.6052341911218351,0.804240146156035,0.8460131979142512,0.24925087940244062,0,0,0,0,0,0,0,0,0,0,0
964,Hufflepuff,Aurelia,Damron,0.2,0,0.5361257597080247,0.7769169154102522,0.7178964791392827,0.22308308458974793,0.6513140359294205,0.2695867595882327,0.18586199125940042,0.6772599032339837,0.7539899881451045,0.5415363705026782,0.20596094920763613,0.4252573918931589,0.3861553828114822,0,0,0,0,0,0,0,0,0,0,0
965,Hufflepuff,Trudy,Catlett,0.2,1,0.5279912778559609,0.7718851642680201,0.6367568655914667,0.22811483573197996,0.7185351031504877,0.16567021938695353,0.2977279983359773,0.8347968868747914,0.8167119708308415,0.8582809630058611,0.46229959880624427,0.46941672810084456,0.34073044686672166,0,0,0,0,0,0,0,0,0,0,0
966,Hufflepuff,Merle,Yoon,1.0,0,0.5011289299908758,0.7075824821415739,0.7309813552055916,0.29241751785842623,0.7345807345807346,0.36027260287057744,0.2041868723412566,0.6765621386897454,0.6677530948346254,0.4140041649804625,0.6846636927407673,0.5118141713909693,0.38550397359621313,0,0,0,0,0,0,0,0,0,0,0
967,Hufflepuff,Erasmo,Matthew,0.2,0,0.6141920418168041,0.8152373675699389,0.6144320366267086,0.1847626324300611,0.6333445105435446,0.3955723885441402,0.18191764957976897,0.7652800175454353,0.8509383729316963,0.6446960122400194,0.5207414677250529,0.4163036295106396,0.2574369218743215,0,0,0,0,1,1,0,0,0,0,0
968,Gryffindor,Rudolf,Childs,0.2,0,0.5017320569723025,0.7325691903661928,0.3063933129762349,0.26743080963380733,0.83991683991684,0.375688484882938,0.7558142216194665,0.20866306214410724,0.3461583391414704,0.4992825204261241,0.6781447781003627,0.359916879978485,0.7976722977374388,0,0,0,0,0,0,0,0,0,0,0
969,Hufflepuff,Corey,Villarreal,0.2,0,0.41000262901504725,0.8951306260638227,0.7863959476235021,0.10486937393617743,0.5903832826909751,0.4328392034963158,0.07329666441674952,0.7272528791932837,0.6105668400325823,0.42469518442155196,0.5689527496676499,0.39777624184535026,0.4160333521518218,0,0,0,0,0,0,0,0,0,0,0
970,Hufflepuff,Constance,Allen,0.2,1,0.6978952414827645,0.6045837856152653,0.7655422580563321,0.3954162143847348,0.7051015512553974,0.25971499855368624,0.2600839327961245,0.7249981551223066,0.7337391276834401,0.4662023535014305,0.3562354528831528,0.5314454091123222,0.31775741520823386,0,0,0,0,0,0,0,0,0,0,0
971,Slytherin,Mickey,Law,0.4,1,0.5592146977405935,0.34787904648067997,0.09991703457603723,0.6521209535193202,0.10437656591502746,0.38253627182764594,0.35021092999309106,0.6970748424382787,0.7295010255834488,1.0,0.5901039875537054,0.20910350643641162,0.2552221305424067,0,0,0,0,0,0,0,0,0,0,0
972,Ravenclaw,Erwin,Pullen,0.2,1,0.6001886704916258,0.20069420860301354,0.6246711050572158,0.7993057913969867,0.6829788368249907,0.6796726440429935,0.6788670356262064,0.6492125283455615,0.6255226000918772,0.5837229964994013,0.3589143797724885,0.7873480030476595,0.40239718591219004,0,0,0,0,0,0,0,0,0,0,0
973,Ravenclaw,Adrianne,Nielsen,1.0,0,0.7196696719917108,0.21812327680026145,0.6914802480947393,0.7818767231997388,0.7311157311157311,0.8514500406726071,0.6345430971298643,0.6519095076188709,0.7232230441811037,0.44165574092642895,0.3627685235197139,0.8265591039836859,0.2808225127024797,0,0,0,0,0,0,0,0,0,0,0
974,Gryffindor,Nelson,Lin,0.6,1,0.577030140884277,0.7499852076286992,0.15518186234008569,0.2500147923713008,0.6461964923503385,0.32655445312651304,0.6108199185116323,0.2644876711421564,0.23030184696472447,0.45735453599335313,0.6110109806739078,0.16706989571817396,0.7116862813219265,0,0,0,0,0,0,0,0,0,0,0
975,Gryffindor,Wm,Mulkey,0.6,1,0.56375361489569,0.8148589841393112,0.2838737988948892,0.18514101586068882,0.7909803294418679,0.38168869953519113,0.6995354188684402,0.15415687490310942,0.14786976881834216,0.3005864741762771,0.5344414490558322,0.24171228142674048,0.8440960611456118,0,0,0,0,0,0,0,0,0,0,0
976,Slytherin,Stephany,Arrington,0.2,1,0.45003324930795047,0.17037308406242926,0.20862448567969094,0.8296269159375708,0.2633935710858788,0.3007866866088505,0.29699973695727167,0.7339833652513502,0.7122900877731319,0.8570085463563036,0.511795171951926,0.40363293560668834,0.2470578017110349,0,0,0,0,0,0,0,0,0,0,1
977,Hufflepuff,Garret,Whitt,0.8,0,0.5575213027542799,0.8328443991918487,0.7547495450555415,0.16715560080815137,0.7496135188442882,0.19066904911802954,0.20697166452045687,0.7653466985275041,0.7967341593165542,0.6372865859024212,0.6438752191055007,0.4636147776662948,0.35925218222087113,0,0,0,0,0,0,0,0,0,0,0
978,Gryffindor,Shanda,Trammell,0.6,1,0.6758656418662914,0.6995570836479762,0.31358012203049884,0.30044291635202397,0.7357535049842742,0.3955723885441402,0.7768291133464367,0.09234844911749109,0.2623431764657087,0.4161907029798739,0.6981538128893601,0.23839904684849705,0.887002214791332,0,0,0,0,0,1,0,0,0,0,0
979,Ravenclaw,Laverne,Lyman,1.0,1,0.6704374990334504,0.23804133541893036,0.7304104192639893,0.7619586645810699,0.750466442774135,0.8213794999660358,0.7105134083662736,0.6071834429730437,0.7155398855000996,0.5839482928558049,0.40892428478968235,0.8496408557027669,0.37816476310418207,0,0,0,0,0,0,0,0,0,1,0
980,Ravenclaw,Terrance,Gamble,0.2,1,0.5801076349689931,0.3318717281236986,0.6830581681187375,0.6681282718763015,0.8073458073458072,0.6923173346122719,0.8133556418413899,0.5923640078721115,0.7093332580316438,0.7022863165584275,0.5243254505756886,0.8265829664594658,0.493963607938507,0,0,0,0,0,0,0,0,0,0,0
981,Gryffindor,Collette,Kingsley,1.0,1,0.7531432194608972,0.632860905749625,0.3356163611963178,0.3671390942503752,0.7636334559411482,0.08881941911453026,0.7571440388869941,0.05527777112011081,0.2833605944664091,0.3171975268692684,0.6162242756920735,0.2550752678633092,0.8610327007426065,0,0,0,0,0,0,0,0,0,0,0
982,Ravenclaw,Virgil,Bechtel,0.0,0,0.5667537850084283,0.3739623430784484,0.7402766386979094,0.6260376569215518,0.8330934484780639,0.7430366205544128,0.6971733006590858,0.6247807193651964,0.7639003201904501,0.6106879891939863,0.5371003465280788,0.8400877240756666,0.42220002605636864,0,0,0,0,0,0,0,0,0,0,0
983,Ravenclaw,Walker,Baldridge,1.0,0,0.42787993133631286,0.37654011112032454,0.6893250137854423,0.6234598888796756,0.8198198198198199,0.7033971103578645,0.6633052421041182,0.6122003946714958,0.8144124074071015,0.7007543707430424,1.0,0.8328565517094236,0.4465193034264125,0,0,0,0,0,0,0,0,0,0,0
984,Hufflepuff,Lori,Lavigne,0.6,1,0.7459056956837758,0.7686445502512694,0.6107155243240294,0.2313554497487305,0.8258969028199797,0.14914869422573107,0.31490621142644826,0.6432986546184624,0.874464018842091,0.6108786994056602,0.4469024172859585,0.4273283740558186,0.3086811134754853,0,0,0,0,0,0,0,0,0,0,0
985,Slytherin,Kevin,Easterling,0.4,1,0.5907783431019284,0.2478152605173662,0.11026941339571648,0.7521847394826339,0.15214030598645997,0.3844780252954563,0.3068986377734819,0.5827749862912163,0.8238526714743882,0.8398752099389034,0.6483993198669918,0.2500004211025141,0.22000260563686108,0,0,0,0,0,0,0,0,0,0,0
986,Ravenclaw,Fidel,Eagle,1.0,0,0.21973153116929312,0.29436264910989673,0.5577348654272483,0.7056373508901034,0.7173090250013326,0.6390152687878188,0.5987478684775157,0.6631938193020626,0.8330323033246737,0.8734672838425587,0.4584682527454555,0.8126745119000759,0.4442393711729709,0,0,0,0,0,0,0,0,0,0,0
987,Gryffindor,Clair,Keener,0.2,0,0.4187557026429334,0.6305691502406832,0.25872144111945883,0.369430849759317,0.8883202729356576,0.4694069281463534,0.6207486673194267,0.2477125908946797,0.41298015003546257,0.38588725375798594,0.4686892154790094,0.42910318078380155,0.6605072306422896,0,0,0,0,0,0,0,0,0,0,0
988,Ravenclaw,Landon,Barclay,0.8,0,0.6638108346349535,0.1799653856216493,0.6403075994661849,0.8200346143783509,0.7343141958526574,0.7305200796821356,0.8236415172577239,0.6337863021181748,0.6849225967754181,0.6750520943282061,0.5436973071857828,0.847010930136847,0.4171624614582881,0,0,0,0,0,0,0,0,0,0,0
989,Ravenclaw,Delilah,Compton,0.8,0,0.2683064503657424,0.176220302252403,0.5353376658251153,0.8237796977475972,0.5978996748227517,0.7579514522087523,0.6673421018332211,0.6403756761074157,0.847868171470732,0.8997323315880068,0.7118675661007321,0.8263909437131922,0.4296695183914535,0,0,0,0,0,0,0,0,0,0,0
990,Slytherin,Jaime,Gill,0.4,1,0.444233951409616,0.1814705922121108,0.32052094265492626,0.8185294077878895,0.37358068127298893,0.12854284382827275,0.20298071998225337,0.7927767184710812,0.7513648807413206,0.803496221110556,0.3476172365678813,0.46041889032188565,0.22347678811829594,0,0,0,0,0,0,0,0,0,0,0
991,Hufflepuff,Ernestina,Faust,0.4,1,0.632827119063452,0.725363363163742,0.641018054268275,0.2746366368362581,0.683138760061837,0.2976248468329534,0.2799217417512207,0.7130555406773237,0.7320813334875192,0.589630783670389,0.21529578394986504,0.43972226324072655,0.33771225083597517,0,0,0,0,0,0,0,0,0,0,0
992,Ravenclaw,Casey,Nix,1.0,0,0.3652165844455098,0.5075954586018546,0.4894664828830032,0.69405866142379,0.7628338397569165,0.854729563778416,0.7106459062763154,0.5697747007282028,0.8916153230299974,0.8140149403378055,0.8210264337594693,0.8099468905509652,0.38585139184435663,0,1,0,0,0,0,0,1,0,0,0
993,Hufflepuff,Geneva,Cazares,0.2,0,0.48950713700261356,0.73907835420387,0.8315130113000793,0.26092164579613003,0.6660269737192814,0.3229825574877373,0.18600986007166317,0.727219140008093,0.654618819023936,0.46290323897256913,0.6474747993058658,0.5099189293440517,0.4227211534285839,0,0,0,0,0,0,0,0,0,0,0
994,Ravenclaw,Wade,Rau,0.2,0,0.9101186149730139,0.3137239455796413,0.8038318468247537,0.6862760544203589,0.8508982355136201,0.7965074809444862,0.8586601878316621,0.6667140395705718,0.7319434559009574,0.5636740574585714,0.705765041576627,0.8716064050253808,0.351934685369349,0,0,0,0,0,0,0,0,0,0,0
995,Slytherin,Judy,Prince,1.0,0,0.5532530195011057,0.2503837604313267,0.3167751287464005,0.7496162395686734,0.10672210672210676,0.37032408923230825,0.3101530813475547,0.5697747007282028,0.6982168111186845,0.6999929975606367,0.18879506096354745,0.29118059739287044,0.37429973509358583,0,0,0,0,0,0,0,1,0,0,0
996,Gryffindor,Corinne,Odum,0.8,0,0.5505776100706741,0.5347151253467921,0.07447894596705094,0.49291427683210426,0.6605362759208913,0.2998558724418547,0.5563804823716513,0.22670444753614508,0.1716478040498818,0.5839482928558049,0.7326026467910747,0.21998226877682137,0.6641116949667782,0,0,0,1,0,0,0,0,0,1,0
997,Hufflepuff,Randall,Suarez,0.6,1,0.7297681827320106,0.6247311472178563,0.6684858984055957,0.3752688527821439,0.7756276987046218,0.14137831329204387,0.31067120739080906,0.7323792115252455,0.8539938488716774,0.6315573609557427,0.2277395848722448,0.5125308878693837,0.2805402353758631,0,0,0,0,0,0,0,0,0,0,0
998,Hufflepuff,Zackary,Barajas,0.2,0,0.38617911324868937,0.8587892933994437,0.6448279621514114,0.14121070660055646,0.637240791086945,0.3357277312128031,0.2753258650487051,0.8485789285836731,0.6670216953151524,0.8279396603000648,0.15523029868634364,0.43785172587461596,0.415251661093499,0,0,0,0,0,0,0,0,0,0,0
999,Hufflepuff,Kristi,Holman,0.2,1,0.6673136105655475,0.7230835544398844,0.5747003165370965,0.27691644556011585,0.735966735966736,0.1794317556391655,0.26121362800130765,0.7229299746178159,0.8658633916697366,0.6818742476980792,0.617734469391691,0.424137820676583,0.2696834151213792,0,0,0,0,0,0,0,0,0,0,0
1000,Ravenclaw,Ronny,Oliva,1.0,0,0.7329848599662867,0.3075172899673148,0.7076213955219148,0.6924827100326854,0.7905538674769443,0.6525094800328344,0.6786570637012684,0.6952393237029503,0.7224318928330419,0.5851558225511649,0.32178120237231944,0.8008019476271999,0.33658314152950886,0,0,0,0,0,0,0,0,0,0,0
1001,Ravenclaw,Korey,Borden,1.0,1,0.5405718880967477,0.309933099053815,0.5962553981925864,0.6900669009461851,0.6901753824830748,0.6857826994098659,0.6358836886913131,0.6247097987134033,0.6822614727655275,0.6255919725847292,0.3821823510991423,0.7348384847271735,0.40891127806488037,0,0,0,0,0,0,0,0,0,0,0
1002,Ravenclaw,Nathan,Colby,1.0,1,0.5329477444597374,0.1294628664368742,0.5220189465058446,0.870537133563126,0.6437443360520284,0.7109902030631026,0.6791297145391416,0.7414534072500539,0.7071998937222046,0.7344581049119019,0.6825296214850245,0.8393813947925909,0.3422721153428584,0,0,1,0,0,0,0,0,0,0,0
1003,Ravenclaw,Denver,George,0.6,0,0.5531061039543479,0.24517822358114189,0.5820358320463715,0.7548217764188583,0.7646463031078417,0.792416688775055,0.7245307630606467,0.7892826402759588,0.8009613350192808,0.8255323157358097,0.5483456411412515,0.8637949533951819,0.28325444043948406,0,0,0,0,0,0,0,0,0,0,0
1004,Slytherin,Jewell,Vail,0.8,0,0.706702441891035,0.24306445117745704,0.00968027682570915,0.7569355488225431,0.18849618849618852,0.3244621941082368,0.19986322326431333,0.8468936379528949,0.7191228104676394,0.8507602172382469,0.3877565698673909,0.2213783639774313,0.010313979241759674,0,0,0,0,0,0,0,0,0,0,0
1005,Gryffindor,Eli,Walton,1.0,1,0.4539303774956312,0.6672250896710686,0.1367827211353156,0.3327749103289314,0.6613891998507383,0.28302093611484064,0.6643985679479847,0.23317307709901053,0.19370758696791116,0.5065474113173121,0.42751355523029977,0.22320959844225813,0.7940895470534591,0,0,0,0,0,0,0,0,0,0,0
1006,Hufflepuff,Freda,Donald,1.0,1,0.4967910551629216,0.8023195774295475,0.6725749225864588,0.19768042257045257,0.7500399808092115,0.2906681332676516,0.40082620096768223,0.6839763857632374,0.678369254757168,0.7093895352305571,0.7051172922709343,0.4814782270348939,0.4900985799279108,0,0,0,0,0,0,0,0,0,0,0
1007,Ravenclaw,Bernadette,Seibert,0.8,1,0.5122403847640845,0.3496419053298828,0.8121591494966939,0.6503580946701173,0.8190735113812037,0.6776312745468863,0.7168392299251672,0.6446399980041503,0.7750135961586887,0.6799994940773885,0.5295263352445291,0.8829368699955481,0.4768749728579494,0,0,0,0,0,0,0,0,0,0,0
1008,Gryffindor,Adela,Leblanc,0.6,1,0.6885467732706494,0.8201277255993019,0.2889318958942241,0.17987227440069814,0.6796204488512181,0.24728383925404326,0.7370988636788113,0.1396840054654016,0.2078168524135256,0.41808383150584677,0.40825217924975143,0.159810088380996,0.8607721370564989,0,0,0,0,0,0,0,0,0,0,0
1009,Ravenclaw,Valarie,Caballero,0.4,1,0.5236920650139957,0.16657011614596112,0.6949852216621829,0.8334298838540389,0.6558985020523482,0.6791563510589926,0.6447852158847986,0.605414071740175,0.705034611401091,0.5785039607889213,0.49026371966108523,0.8263580977171191,0.43307855995136146,0,0,0,0,0,0,0,0,0,0,0
1010,Hufflepuff,Bertha,Randolph,0.2,1,0.6361675146528927,0.6851461593014342,0.5946329985801795,0.3148538406985659,0.796844181459566,0.1612146279344793,0.3726728065774243,0.8306549104820821,0.8262826367658826,0.8309291357153001,0.28380822901169944,0.5164272090616773,0.29015937812133585,0,0,0,0,0,0,0,0,0,0,0
1011,Slytherin,Tabitha,Goins,0.8,1,0.4518967570326152,0.23325224706346204,0.38214571803002745,0.7667477529365381,0.26536595767364995,0.18796178682347692,0.45908157018511264,0.6631543462150069,0.7469784703692076,0.7809965823724984,0.5683140661429839,0.4046856918910817,0.34023103313501546,0,0,0,0,0,0,1,0,0,0,0
1012,Hufflepuff,Damien,Hays,0.8,1,0.5392187185871364,0.8228518233205788,0.7408394517796383,0.17714817667942137,0.6271123194200117,0.33391491955227237,0.1868938186880034,0.7162205958318365,0.6865554497249967,0.5289385676870597,0.677694994555953,0.4134872958986305,0.39297346593129806,0,0,0,0,0,0,0,0,0,0,0
1013,Gryffindor,Rocco,Hershberger,0.0,1,0.6779147271237029,0.6814532041314602,0.3390252731005728,0.3185467958685399,0.7504131350285196,0.18782806725459664,0.8792816407273059,0.1020707599274411,0.3200436659464562,0.5324689150019893,0.3175388404695843,0.2937206877558548,0.9076301732748513,0,0,0,0,0,0,0,0,0,0,0
1014,Gryffindor,Letha,Ali,0.4,0,0.4624669440019795,0.7582588583111012,0.2619561574180647,0.24174114168889888,0.8293619062849832,0.37029929283577667,0.6764889038080039,0.1953804041072927,0.20282930959502007,0.3617453812495791,0.4424200518197607,0.30369239528163117,0.8148043600990142,0,0,0,0,0,0,0,0,0,0,0
1015,Ravenclaw,Alice,Sample,0.6,1,0.5857754821149653,0.10168150685729031,0.6645892367708498,0.8983184931427098,0.6474225704994936,0.7721841994754423,0.6431783669939548,0.6646778621423926,0.7747882392951783,0.5968849163410436,0.5402466941011254,0.8605743613699649,0.319668215573023,0,0,0,0,0,0,0,0,0,0,0
1016,Hufflepuff,Tessa,Sills,0.2,1,0.5260659109537139,0.8123408532990593,0.6272480103343796,0.18765914670094072,0.8079321925475771,0.3058596839529123,0.33326072496270437,0.7704834949256271,0.6980640953696619,0.6876189196340349,0.640848851179459,0.4869539633887865,0.3747774351847831,0,0,0,0,0,0,0,0,0,0,0
1017,Hufflepuff,Jonathon,Kaplan,0.6,1,0.4777461608647913,0.6916757297839411,0.7493138980594044,0.3083242702160589,0.7180020256943335,0.3013001108495955,0.31696329770192333,0.7260430022571219,0.6588842820984532,0.5985759772897999,0.4274441568083129,0.5452446577531433,0.44964606765970383,0,0,0,0,0,0,0,0,0,0,0
1018,Ravenclaw,Steve,Mowery,1.0,1,0.7073364984612529,0.08790084907554338,0.738112553623514,0.9120991509244568,0.6248200863585479,0.5470130064344003,0.7253639648964633,0.5941672498704859,0.5050336890159302,0.46297253350622625,0.5124822642243115,0.8028381186487217,0.4991097407391324,0,0,0,0,0,0,0,0,0,0,0
1019,Gryffindor,Leann,Almond,0.0,1,0.5097118908804107,0.7550236987145216,0.214027131963798,0.2449763012854785,0.7688043072658457,0.2523976899386778,0.6327570187213201,0.25875701362922665,0.2402974608146059,0.45795368079363663,0.3115668961559894,0.2438497977865734,0.7609545316367743,0,0,0,0,0,0,0,0,0,0,0
1020,Ravenclaw,Judi,Deaton,0.2,1,0.5948610488223559,0.3212620713158196,0.7200929002181555,0.49291427683210426,0.8091582706967323,0.8143947065529961,0.6927660892497035,0.7025797893835962,0.7673785504375785,0.6321188815234126,0.6185738928555725,0.8670714116872232,0.3447040430798628,0,0,0,1,0,0,0,0,0,0,0
1021,Slytherin,Jacques,Beaulieu,0.8,0,0.4416977251287444,0.21993300372868235,0.22192979180234282,0.7800669962713179,0.2844501306039768,0.24592550699963048,0.2906758339811142,0.7000536396740997,0.8018841599923467,0.9066485239260692,0.44322934999751096,0.38840923752933,0.25993399053285277,0,0,0,0,0,0,0,0,0,0,0
1022,Ravenclaw,Bess,Conte,0.6,0,0.45953636546402116,0.27627187075635756,0.7206302905565644,0.7237281292436425,0.7729090036782345,0.871614924567606,0.6081767527133956,0.7168513353695523,0.9498770658818355,0.7159372553065197,0.708590807298524,0.9138264237897092,0.2822990402570895,0,0,0,0,0,0,0,0,0,0,0
1023,Gryffindor,Elnora,Wells,0.6,1,0.41362139090360794,0.8625266686220529,0.21049609935859703,0.1374733313779471,0.7005703928780851,0.15917595661536324,0.5854104375003868,0.23284082966930805,0.165086158728147,0.4949289794515905,0.5444998435792034,0.15013399481987783,0.8630737829504496,0,0,0,0,0,0,0,0,0,0,0
1024,Ravenclaw,Malcolm,Shelby,0.6,0,0.518952105531757,0.28500342997747385,0.6838846103180636,0.7149965700225261,0.7584626046164509,0.5125328522155538,0.637144544646722,0.5997231938671197,0.5801449311769289,0.5403179336453706,0.3767506829876624,0.7719693392452379,0.5082946106744257,0,0,0,0,0,0,0,0,0,0,0
1025,Hufflepuff,Zackary,Freeman,0.2,1,0.730595549232173,0.7068206480182057,0.5463191968072328,0.2931793519817945,0.6333445105435446,0.15144385744098293,0.43920563773278165,0.7139331885593262,0.8506801411140191,0.7510466299519031,0.14506427416268758,0.499181938183274,0.30292699874060885,0,0,0,0,1,0,0,0,0,0,0
1026,Ravenclaw,Irma,Shanahan,0.4,1,0.5907087515271484,0.27055717449647393,0.7199562666938659,0.7294428255035263,0.7958846420384882,0.6089561044279636,0.6827222354550456,0.7519992511829476,0.7330311460318513,0.7046175157295889,0.38505131997829395,0.8607652611762016,0.37056498892604334,0,0,0,0,0,0,0,0,0,0,0
1027,Hufflepuff,Renate,Michael,1.0,0,0.8569738490326771,0.5576970868897173,0.7152627059157113,0.44230291311028286,0.6961458499920039,0.2548007408820021,0.2431190349937772,0.6698390400468132,0.7966812661243512,0.3742211601451874,0.5738159583535091,0.48860215862763273,0.23333478090936727,0,0,0,0,0,0,0,0,0,0,0
1028,Ravenclaw,Kira,Paterson,0.4,0,0.4989870559670909,0.16215742402260955,0.6908473314594106,0.8378425759773906,0.6769017538248308,0.6634276120784808,0.6315990835631404,0.6291913839386233,0.7471076328626192,0.6163325155548572,0.65830838307873,0.8445932402378613,0.4111043557562862,0,0,0,0,0,0,0,0,0,0,0
1029,Hufflepuff,Salvador,Bills,0.8,0,0.6465134621035213,0.6579528222415215,0.8213304114340237,0.3420471777584786,0.7219467988698758,0.2061003847928095,0.21349502663828623,0.8354302172040367,0.7686418542772067,0.5648421357392304,0.6394638544302726,0.5548825713530132,0.29350327875971693,0,0,0,0,0,0,0,0,0,0,0
1030,Slytherin,Hattie,Mcclain,0.4,1,0.5713777585327003,0.28561018954243467,0.26401261116321867,0.7143898104575656,0.27789327789327795,0.27727689312346854,0.3422484032807465,0.691712416127423,0.6684706253016596,0.8114620191245772,0.477949214796381,0.34460306596318263,0.2969340339601338,0,0,0,0,0,0,0,0,0,0,0
1031,Hufflepuff,Duncan,Ellington,0.8,0,0.6357886271902015,0.748141529052015,0.6884644538269195,0.25185847094798497,0.7464683618529773,0.25462022360797915,0.12304702253372067,0.6258051866849054,0.8131118180635544,0.3765148956233451,0.662719946555918,0.4273233208256535,0.2937204151648065,0,0,0,0,0,0,0,0,0,0,0
1032,Ravenclaw,Allene,Lister,0.8,1,0.3130770301408843,0.26916461639985145,0.7639072069896293,0.7308353836001488,0.7068073991150914,0.6509800072448467,0.6437034626460149,0.7082470683842316,0.7797186554108927,0.8062338859425551,0.34305577018341116,0.8928330598038565,0.4849958744083034,0,0,0,0,0,0,0,0,0,0,0
1033,Ravenclaw,Tiffany,Timm,0.8,1,0.6085473918624252,0.12244228988271473,0.6132852863189995,0.8775577101172854,0.6966256197025429,0.6425072606385263,0.6757900359259179,0.7051098687521644,0.7320455532519088,0.6709887431257701,0.31472802470762773,0.8383634496493346,0.3299387675337647,0,0,0,0,0,0,0,0,0,0,0
1034,Slytherin,Gil,Flowers,0.2,0,0.46494904350246663,0.20415141016977117,0.410693234767592,0.7958485898302288,0.2542779465856389,0.2254492455242352,0.27164014422118854,0.5952731808316997,0.7262213373729072,0.6996018751843867,0.05346307275681393,0.4148028201516081,0.37716593564076956,0,0,0,0,0,0,0,0,0,0,0
1035,Gryffindor,Clifford,Cleary,1.0,0,0.7374773827381965,0.744819201360906,0.3556628342203436,0.25518079863909404,0.7551575243882936,0.2018244516017837,0.8159940834116671,0.07148648003701433,0.24411557870599998,0.3738515838205505,0.4334130473430176,0.23772977458663172,0.9027011768793157,0,0,0,0,0,0,0,0,0,0,0
1036,Ravenclaw,Tyrell,Seely,0.8,0,0.6990937630484203,0.27907388411460093,0.753567071389598,0.7209261158853992,0.7393251239405085,0.6837807111493098,0.6448673568575617,0.6756292657532444,0.6668224166195601,0.5046351496102951,0.681014178966514,0.8064163670756235,0.36904503409041567,0,0,0,0,0,0,0,0,0,0,0
1037,Slytherin,Casey,Huynh,0.6,1,0.5722327315671748,0.22085980556531745,0.1391228157393879,0.7791401944346827,0.30257476411322565,0.35053130808210103,0.3424442306112398,0.7636117424878018,0.6988399510979451,0.9253409507706057,0.5681776722504707,0.391819325685738,0.23049029400269253,1,0,0,0,0,0,0,0,0,0,0
1038,Hufflepuff,Randy,Prather,0.8,0,0.5616658676522895,0.8036504466752917,0.5949225194536235,0.1963495533247082,0.7382056612825844,0.2807838698979872,0.26906364715642994,0.5368894244935362,0.7704131850540482,0.513072125154308,0.547132806039825,0.3864850797764682,0.4211577713119382,0,0,0,0,0,0,0,0,0,0,0
1039,Gryffindor,Latricia,Townes,0.2,0,0.46262159194593505,0.7809163210217676,0.1884000181606256,0.21908367897823247,0.6395863318940243,0.3955723885441402,0.6268908416192864,0.15504704255048066,0.10506759552445326,0.42234101966955473,0.605078883933331,0.1312464241378203,0.9034177270161116,0,0,0,0,0,1,0,0,0,0,0
1040,Ravenclaw,Rachael,Bullard,0.2,1,0.5722327315671748,0.32764286280315097,0.5944336574159926,0.6723571371968491,0.7549442934058318,0.6913614515712818,0.7251983520322652,0.6962448712783056,0.8033886325227564,0.9393531522315778,0.822307865439851,0.8446684772203192,0.4666695618187346,1,0,0,0,0,0,0,0,0,0,0
